"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"En1",345.411565598923,-0.0592126703174794,1.10081588481991,-0.0537898036665471,0.957102633255101,0.975412422760851
"En2",4664.14036031762,-0.158875211480382,0.099853734659562,-1.5910793123767,0.111591727629065,0.227862990229583
"Enah",4278.9699386042,0.0788015387725255,0.147359972519659,0.534755384553379,0.592819017949814,0.734351420215449
"Enc1",1723.64112100849,-1.31617024139272,0.136297243529941,-9.65661672463385,4.60832099553732e-22,2.32656402753158e-20
"Endod1",2950.82017242554,0.934362714931534,0.143362942393911,6.51746329511173,7.15063105946659e-11,1.29643706545556e-09
"Endog",645.82590321356,0.164949347726477,0.19661402238754,0.838950069397138,0.401497329173736,0.571012236897171
"Endou",83.5059901660929,-0.326918350378098,0.264421455216069,-1.23635334398625,0.216327250596865,0.372885547619851
"Endov",1179.37685303073,-0.0692760228009226,0.119644175482938,-0.579017093989684,0.562577639048508,0.710946375443043
"Eng",1274.26080488768,-0.591272009576082,0.158040876144611,-3.74126000817064,0.000183099971372871,0.00106196688946132
"Engase",419.975527702723,-0.685497777426959,0.162905624866303,-4.2079441884806,2.57704492352793e-05,0.000183764246437402
"Enho",2143.52210073545,0.138958270612547,0.177031831207816,0.784933814808847,0.432492374749983,0.599588697373892
"Enkd1",438.834023378729,0.195885795865474,0.185160969657626,1.05792163557838,0.290091170525624,0.459241289474178
"Enkur",50.2101927712857,0.563602482215134,0.324105347854304,1.73894841892116,0.0820438363311148,0.180745159159276
"Eno1",4035.87510375045,0.25054756356719,0.143711416515964,1.74340751515283,0.0812624565086731,0.179286592227284
"Eno1b",7.9452102920422,1.06750848256002,0.72075115656236,1.4811054728674,0.1385784697186,0.267851988590269
"Eno2",23813.2759642399,0.320208548794593,0.142202948436975,2.25177151609138,0.0243367145803763,0.0687055768814203
"Eno3",352.782532361665,0.678438750555452,0.169048210993083,4.0132855980547,5.987939119753e-05,0.000392686271290596
"Eno4",61.4947424168158,0.959354904414745,0.242339639192031,3.9587205279882,7.53523462096956e-05,0.000481269480968737
