"","p14_1","p14_2","p14_3","p60_1","p60_2","p60_3","p7_1","p7_2","p7_3","Gene"
"Lrp8",13.2169289779,13.0779776505261,12.8819121944585,11.7928041638563,12.2414125839314,12.0063741331612,12.8248685917317,12.968072425149,12.879202686331,"Lrp8"
"Lrp8os2",5.67246699548421,5.45905202683688,5.10854222600861,4.34284185378424,4.47796538215946,4.55346984993606,6.51387678744103,5.96414615916809,6.19483585755658,"Lrp8os2"
"Lrp8os3",5.97536951860217,6.09449220280786,5.55062359628966,6.26413278744383,5.95136737991007,5.95559847971771,5.92933417975487,5.80023540633388,5.62781666547599,"Lrp8os3"
"Lrpap1",12.4826517921295,12.520153310585,12.703369486777,12.7155818710546,12.5038645493997,12.6648661268826,12.1854478699287,12.2743826220663,12.5858690986366,"Lrpap1"
"Lrpprc",11.2856496590121,11.2813325503823,10.9664692838616,11.4218202386455,11.4888380348174,11.424687899332,11.2878246188228,11.2985812870188,11.2997163666846,"Lrpprc"
"Lrr1",5.13334508598223,5.42976805133676,5.10854222600861,4.73164010522718,4.47796538215946,3.94681959180372,7.29079542720429,7.30773483335531,6.8506920391646,"Lrr1"
"Lrrc1",9.02855741897012,9.14103842978745,9.0024301260298,9.25919246821653,9.24435001014799,9.39330695205002,9.85982229994606,9.67525171408609,9.51758049571889,"Lrrc1"
"Lrrc10",4.2982061523158,3.94681959180372,4.30570654161492,4.34284185378424,4.47796538215946,4.44335055821301,4.30797798885145,3.94681959180372,4.62895390602379,"Lrrc10"
"Lrrc10b",4.86331195426415,5.08194174594527,5.44673706065815,5.10709643209479,5.6564144213422,5.03649713111895,5.71549739901667,5.61118393112425,6.24222861223962,"Lrrc10b"
"Lrrc14",10.4526681195236,10.5048647218713,10.682236979101,10.7247516889412,10.7576872673134,10.5866968004671,10.2044193485027,10.3136221549987,10.4492345563661,"Lrrc14"
"Lrrc14b",9.16430339958027,9.05552332659617,9.16325363911988,9.11136981433183,9.45465703669254,9.41687203917228,8.78220301040992,8.91652246162435,8.6984939300399,"Lrrc14b"
"Lrrc17",6.04095008191932,5.71710373260036,5.55062359628966,5.27553129475972,5.10949603477481,5.13519563191127,7.20701758215467,7.18795428394057,7.00566137153488,"Lrrc17"
"Lrrc18",5.51994458631843,5.03945766442871,4.74130856299635,5.50756271568204,5.72133205376875,5.34610297466505,5.5598841983811,5.57655654371443,5.58936028822629,"Lrrc18"
"Lrrc19",4.55248688125715,4.58756062908026,4.45307066566371,4.62854551761038,4.92715380788356,4.55346984993606,4.56916238365795,4.4740014290903,4.50548537441962,"Lrrc19"
"Lrrc2",8.2911281986735,8.11557849093712,8.13107835064415,8.74883103387636,8.55801705553005,8.78082059785389,6.38132425169926,6.4327774958085,6.12039164734103,"Lrrc2"
"Lrrc20",9.80683862883467,10.011860743969,9.88667303157631,9.79957472462178,10.2053232615768,9.83639247466709,9.79817309158481,9.94283801084151,10.0637011568016,"Lrrc20"
"Lrrc23",6.82429817022672,6.83016398816823,7.17292398908931,7.9367724739766,7.95812802077217,7.83943404751455,7.60561946926842,6.98672347531092,7.56970394192261,"Lrrc23"
"Lrrc24",9.29681748660485,9.41067892918071,9.73574198487279,9.780514296134,9.84800157591091,9.61322966682455,8.47415938658428,8.43295147183737,8.72671374322906,"Lrrc24"
"Lrrc25",5.17909324741218,5.1991676734416,5.76229181758943,5.42051517239296,5.2625661897731,4.72626994137703,5.82700693488674,5.88485809991205,6.14567814514193,"Lrrc25"
"Lrrc26",6.18219331223314,6.25608909819288,6.36875965718274,5.27553129475972,5.7829568259875,5.70333229838485,6.04663780930595,6.17631604149201,6.83571156513485,"Lrrc26"
"Lrrc28",9.51384005902237,9.4653689335748,9.43337012802605,9.09602632247341,9.10719889466924,9.03303316921665,9.25593774359877,9.42284209241811,9.32287538247549,"Lrrc28"
"Lrrc29",6.18219331223314,6.02381629165076,5.94268631208402,6.60568509436918,6.7536891224205,6.52196221115563,6.8851383066068,6.61722870486503,6.35381442457095,"Lrrc29"
"Lrrc3",9.01835360364819,9.18388481734197,9.13397318589197,7.1912553424417,7.24682421175443,7.21163398031404,9.38528991308194,9.31843995676293,9.69521471783261,"Lrrc3"
"Lrrc32",7.84110848755515,7.48771141987546,7.61864426236852,7.33539484207656,7.41856814005706,7.01731001461254,8.45027051128962,8.21722044015672,8.57972995701395,"Lrrc32"
"Lrrc34",5.03478601889008,4.66175414106674,4.8823193403231,5.76938450298624,5.47659044568326,5.34610297466505,5.4554974629065,5.38582614006356,5.10776852115503,"Lrrc34"
"Lrrc36",5.6138052100862,5.36877742123738,5.6459636178439,5.37430765869741,5.89769945314325,5.34610297466505,5.95367112887571,5.88485809991205,6.33222958528329,"Lrrc36"
"Lrrc39",7.92022598135138,7.69691036112614,7.14351657475585,7.90885298650576,7.55552569952515,7.83358562952026,8.2663495524586,7.98717753391442,7.91040087348388,"Lrrc39"
"Lrrc3b",9.88749043083044,9.88782942666185,10.0819362359252,10.472664599326,10.2759089476851,10.2792053689894,8.8292358527895,9.01279593244441,8.94141565070628,"Lrrc3b"
"Lrrc4",11.3140589658931,11.358965767993,11.4403013951478,11.885786812585,12.015503363954,12.0005402247129,10.1840796496154,10.3497563809284,10.3177644362643,"Lrrc4"
"Lrrc40",10.4084565771072,10.3956719004345,10.0496508941222,10.0823663620358,10.1119370238668,10.2168272167473,10.8174581742013,10.8913568212682,10.4346623947059,"Lrrc40"
"Lrrc41",10.8838882763537,10.9627187744158,11.1675688394955,10.9044850966065,10.7950733657742,10.7927871147638,10.9747725263526,11.0654582578081,11.1854210678927,"Lrrc41"
"Lrrc42",10.1126731891347,10.2998234319854,10.2229511649158,9.780514296134,9.69077792740501,9.70061267423696,10.3273391308479,10.3714638618971,10.4297721062186,"Lrrc42"
"Lrrc43",4.44254217144345,4.40173776365751,4.65918668651895,5.10709643209479,5.2625661897731,4.79865924143784,5.49136253881881,5.10116359810749,5.27628915649811,"Lrrc43"
"Lrrc45",10.4658591670625,10.8176270828401,10.5011964974469,10.9237193856455,10.7933557961802,10.3904716550931,11.1686776103401,10.9906609005893,11.4143073722988,"Lrrc45"
"Lrrc46",5.6138052100862,5.27033308626254,5.70552443298329,5.98494365077756,5.95136737991007,5.83584231100194,6.32805904288885,6.10936599087113,6.14567814514193,"Lrrc46"
"Lrrc47",10.934241323929,11.1902423978726,11.0928692980498,11.0113266367326,10.9049321377811,10.9156800727065,11.3028815644048,11.3541450898164,11.4149261045248,"Lrrc47"
"Lrrc49",11.7759456072607,11.8814955033544,11.8006570559256,11.9460302362592,12.0239497118617,11.917663606697,10.7876375912162,10.8810398167111,11.0565342877128,"Lrrc49"
"Lrrc4b",11.9101994038652,12.1365888842203,12.1017177661349,11.9756530216603,12.0672330162889,11.9279458356389,12.2415146314892,12.2350440002265,12.5603697090689,"Lrrc4b"
"Lrrc4c",10.309489217575,10.2503156873032,10.0126118877995,10.0461196530785,10.3171377808156,10.2994126230296,9.81849963932026,9.60560211124398,9.39994341530011,"Lrrc4c"
"Lrrc51",7.3704056826993,7.37709750017807,7.90059811142006,7.82914012912597,7.8021967172023,7.88537971100978,7.14827003412642,7.14565756409881,7.50563758479885,"Lrrc51"
"Lrrc52",4.44254217144345,3.94681959180372,3.94681959180372,4.62854551761038,4.32345067233676,4.55346984993606,4.30797798885145,4.32062439631151,4.50548537441962,"Lrrc52"
"Lrrc55",9.93434378559438,10.2784287275142,9.79147707784947,8.14843713338867,8.24199583439614,8.17595830493872,10.5456121299816,10.6387801066568,10.5325649166751,"Lrrc55"
"Lrrc56",7.7449788906939,7.90757921335284,7.95200301624167,7.78371125552477,7.95812802077217,7.72400178204146,8.30239879689737,8.16044645328648,8.63183395529953,"Lrrc56"
"Lrrc57",9.68318430106847,9.82033573016219,9.86010941652257,9.87339245064989,9.70546873857502,9.86807349352765,9.51552261188142,9.63045885230529,9.36705203100786,"Lrrc57"
"Lrrc58",11.2375704450404,10.8445648351098,10.5837742663508,10.4997175540745,10.9017472822226,10.9862604144642,11.0367965493157,10.9780569765681,10.2651999515629,"Lrrc58"
"Lrrc59",11.8029238505531,11.7984547351995,11.8824721410685,11.6934130803253,11.7501880568432,11.7608483076417,12.1448629810538,12.1159149794818,12.2429275203543,"Lrrc59"
"Lrrc6",5.08534501197736,5.03945766442871,4.94452400717006,5.54871353689231,5.43698964137173,5.2248131331063,5.65566745607362,5.34343561579378,5.50843180518919,"Lrrc6"
"Lrrc61",10.1805446859225,10.135019437722,10.3257449073117,10.2947133937906,10.457155668697,10.1492865818203,9.70718063335519,9.66418329794895,9.81821717573657,"Lrrc61"
"Lrrc63",4.44254217144345,3.94681959180372,4.45307066566371,4.34284185378424,3.94681959180372,3.94681959180372,4.95062787759862,4.59072332715974,4.73210749613293,"Lrrc63"
"Lrrc69",4.64451239691233,4.40173776365751,4.45307066566371,4.62854551761038,3.94681959180372,4.55346984993606,4.30797798885145,3.94681959180372,3.94681959180372,"Lrrc69"
"Lrrc7",7.60124980194081,8.10342667636735,7.69452227473626,6.47529228310967,6.44804235040899,6.31295113564248,8.71700160642478,8.73080227568431,8.36042666803425,"Lrrc7"
"Lrrc71",9.88468636065094,9.8362878388592,9.70952731696877,9.85528928032697,9.759263345357,9.70540399368038,9.40196816901179,9.37611634889462,9.59609196298175,"Lrrc71"
"Lrrc73",8.90660728415502,9.15481009549,9.56531665624713,9.20014940112189,8.91190437439623,8.99959675878161,9.40817308820347,9.43157300488753,9.91589159340426,"Lrrc73"
"Lrrc74b",5.38146722834674,5.1991676734416,5.94268631208402,5.86632940652726,6.42989345158149,5.90905034238051,6.21470770689603,5.80023540633388,6.21874426893166,"Lrrc74b"
"Lrrc75a",7.51627866705818,7.86016348307846,7.46149989154668,7.06940624489346,6.79630385570844,6.79164128353727,8.52840291323638,8.69858495608073,8.78154542289576,"Lrrc75a"
"Lrrc75aos2",5.34396695540261,5.62056132032208,5.24851174476203,5.22244306693792,5.16316664309124,4.79865924143784,5.85338146127169,5.82908566679985,6.12039164734103,"Lrrc75aos2"
"Lrrc75b",10.9362734956587,10.6991878534383,10.6652923057879,10.383277079751,10.8760120832792,10.6021903262724,10.840572868506,10.6368946476083,10.7452987643152,"Lrrc75b"
"Lrrc8a",9.7617018773677,9.49813982040113,9.60140815930821,9.88057055477087,9.64006124689755,9.96448144124515,8.83539235982042,8.74138304684284,8.86732385074379,"Lrrc8a"
"Lrrc8b",11.8158582542357,11.4673156968267,11.2282436713335,10.7087119399391,11.3195770157209,11.0161257562978,11.4933360125015,11.4490658572735,11.0549472981457,"Lrrc8b"
"Lrrc8c",9.40452299113815,9.38920707578357,9.25450282268504,8.95345220749205,9.16150535657512,9.3285152584415,9.73541535402699,9.58618556696093,9.29085584422291,"Lrrc8c"
"Lrrc8d",10.7423963532573,10.8451712482247,10.4973717741308,10.4268258823421,10.6909888266291,10.4179700333131,11.0427883265596,11.0773242412279,11.0691677410179,"Lrrc8d"
"Lrrc8dos",7.33768738737367,7.18922501182639,6.73201388599998,7.13164833794454,7.11952030406007,7.07847635132046,7.45288673499368,7.35479734626658,6.60696412184337,"Lrrc8dos"
"Lrrc8e",4.44254217144345,4.66175414106674,4.65918668651895,4.34284185378424,4.47796538215946,4.64563940813467,4.30797798885145,4.4740014290903,3.94681959180372,"Lrrc8e"
"Lrrc9",5.88233709961806,5.42976805133676,5.58327036839508,5.92702269388322,6.86454542565974,6.74175977505814,6.67735710869203,6.63282613061681,6.75828645018367,"Lrrc9"
"Lrrcc1",9.90972882291741,9.83506699984227,9.0812550657707,9.7077151343949,10.02969870606,9.79053544583193,10.3240624281316,10.2582778967725,9.73144196993117,"Lrrcc1"
"Lrrd1",4.9812832044218,4.99492132697532,5.00254499174167,5.04383898986576,4.8568339971039,4.98291715482818,4.6636280876042,4.92002524512407,5.37511388073105,"Lrrd1"
"Lrrfip1",10.5532010308633,10.6006348698285,10.5500164332891,10.7336962800453,10.9081099771147,10.697432276218,10.2454131212455,10.2753477397627,10.3098012410923,"Lrrfip1"
"Lrrfip2",10.3466383565772,10.3906954837295,10.2321863676535,10.6822608430211,10.6015585024073,10.6318483982488,10.4833311581739,10.4433487413837,10.5641480070575,"Lrrfip2"
"Lrriq1",4.92434262379694,5.08194174594527,5.44673706065815,6.39475654870139,5.35328897252414,6.33023111442904,6.56043155363578,5.85728242868751,5.66506590905844,"Lrriq1"
"Lrriq3",6.04095008191932,5.69368508338692,5.6459636178439,5.62689365450514,5.6564144213422,5.64600748231338,5.68595371502043,5.70939449157928,5.37511388073105,"Lrriq3"
"Lrrk1",7.8058133981369,7.66962753773267,7.83515318333936,7.97765643731956,7.89520890169716,7.89663915903805,7.93979775188457,7.96924176891385,8.21985197221819,"Lrrk1"
"Lrrk2",9.61206065272162,9.49659608190828,9.58166974629689,10.4679075020014,10.7585678078,10.7920367454759,8.66262594285433,8.56595105568105,8.46949096485584,"Lrrk2"
"Lrrn1",12.5670379240199,12.6246825109434,12.4966974783735,12.2467431535329,12.4361388812479,12.4790069558225,11.9386088076913,11.9489273495711,11.7313741758621,"Lrrn1"
"Lrrn2",12.0590486036943,12.1253998652415,12.2317010739903,12.2324409406033,12.4402603998937,12.1014973107177,11.4159430490416,11.4098576960854,11.7729924212978,"Lrrn2"
"Lrrn3",11.7278756493637,11.6932658291381,11.3787486481946,11.1000780732239,11.4419217337693,11.1759340773284,11.7898003957269,11.6867663214565,11.4641821222376,"Lrrn3"
"Lrrn4",5.03478601889008,5.16162396037959,4.65918668651895,3.94681959180372,4.47796538215946,4.29878195671709,5.16469335417473,5.38582614006356,5.50843180518919,"Lrrn4"
"Lrrn4cl",6.37751132954801,5.69368508338692,5.84281109509981,6.49470052035064,5.72133205376875,6.24150462920456,6.02401857573196,5.91184254973435,5.98601464033645,"Lrrn4cl"
"Lrrtm1",8.73023456884514,9.01941300043369,9.11910670842669,7.929843499085,7.97038663668152,7.92440611849486,9.5439758532843,9.29231220161991,9.41239672068418,"Lrrtm1"
"Lrrtm2",11.2131956338423,11.1417052031837,10.8072157846764,10.3744072786136,10.5976271555763,10.6723711626514,10.0856032780785,10.3714638618971,9.66014345130687,"Lrrtm2"
"Lrrtm3",11.7022315778355,11.7696771858655,11.7712653697973,11.3749495133242,11.2592655894961,11.6102199436449,9.83394274963057,10.2595038940305,10.1628182420004,"Lrrtm3"
"Lrrtm4",8.46294315192579,8.40003518163458,8.3295897423855,7.85864324600638,8.00654512572887,8.0201307275002,8.63111153753653,8.76577309484071,8.32918639759596,"Lrrtm4"
"Lrsam1",9.93975718039641,10.0290447711598,10.1960657179242,10.3422765604571,10.6025396671684,10.1422374677801,10.0087674826721,9.99529620170853,10.395067801964,"Lrsam1"
"Lrtm1",3.94681959180372,4.26915876137029,4.30570654161492,4.34284185378424,4.47796538215946,4.29878195671709,4.74623803316136,4.4740014290903,4.62895390602379,"Lrtm1"
"Lrtm2",9.86205530033523,9.93417543911332,9.93837577718712,10.7938519549918,10.7786732879655,10.6869757377059,9.70885689427906,9.71691046299454,10.0090079082501,"Lrtm2"
"Lrwd1",9.81275149558457,10.0129407657025,10.0832127358678,10.0316843973229,9.86935830901578,9.77238527508314,10.4182390584667,10.4910962683702,10.6444339551017,"Lrwd1"
"Lsamp",13.4356052330157,13.3136515694642,13.1819275237047,13.4150636432511,13.9147073721503,13.7476515541232,12.3995353150859,12.4985696371784,12.3619315127258,"Lsamp"
"Lsg1",9.68156949694658,9.73781528911343,9.86159808160959,9.71777031809149,9.69997721216717,9.67966429164554,10.3575679679758,10.3218609889981,10.4322193230476,"Lsg1"
"Lsm1",9.11248953947568,9.36909888669546,9.79926622536283,9.26194458420168,8.86683969780251,9.21434953022357,9.67495567448479,9.59980455868893,9.66223025406932,"Lsm1"
"Lsm10",7.99519748888124,7.78595471228829,8.17975459280412,7.87316962806024,7.37291153774109,7.63254513502121,8.04473754424818,8.06240411610852,8.05127381694845,"Lsm10"
"Lsm11",11.8858724900344,11.8501198515454,11.8153233651248,11.4273437484709,11.523438896165,11.7053424579354,11.3194292263491,11.4317714305231,11.5042726261078,"Lsm11"
"Lsm12",10.4123553138086,10.4604338424959,10.1674665102193,10.2217053425097,10.061447089218,9.98957412568371,10.4365606311726,10.4869154716686,10.3761269096373,"Lsm12"
"Lsm14a",11.607645631688,11.5666232232075,11.4353127742033,11.7015402347166,11.7435326242614,11.7368755779082,11.7229615014085,11.8198522290912,11.4931825671565,"Lsm14a"
"Lsm14b",12.1546535535049,12.2847535467749,12.0117542914577,11.85878837297,11.8019272309143,11.6993524889389,12.4587437856783,12.530145631269,12.4730514793522,"Lsm14b"
"Lsm2",9.0386894476468,9.36063695521871,9.42130458430018,8.94319732475115,8.75820748184267,8.89994845442693,10.1996592798913,10.1956099471443,10.4273207301252,"Lsm2"
"Lsm3",9.11008949645981,9.32975586510049,9.34670984423019,8.87649645656973,8.51273188674727,8.99438308734119,9.82314996459206,9.94283801084151,9.86968824174018,"Lsm3"
"Lsm4",9.34250657180901,9.4558673201476,9.83000872606552,9.59221599455452,9.23171542491633,9.18490854798489,9.92183675286207,10.0920629180286,9.98586999761289,"Lsm4"
"Lsm5",7.58047770937883,7.50636788596941,7.15338738140298,7.06940624489346,6.79630385570844,6.92024464271323,8.31568727739843,8.35694788992744,8.01241828059784,"Lsm5"
"Lsm6",10.6035162818848,10.6991878534383,10.6550291254991,10.7929013420032,10.6316684904262,10.6468669234292,11.0769284882957,11.0710544104946,10.8804639551651,"Lsm6"
"Lsm7",7.56645939559493,7.63618391999007,7.94638168863165,7.88754995613243,7.71004707976535,7.73031544692556,7.93979775188457,7.7900184751953,8.27008532644358,"Lsm7"
"Lsm8",9.8053566155899,9.87956347764769,9.72596725702028,9.43041773759944,9.36495262662162,9.43814002954965,10.435548848769,10.4039789708762,10.0057251355523,"Lsm8"
"Lsmem1",6.65990091921371,6.61452337370493,6.70515854168005,7.14377313061804,7.43642728659344,7.15609986089894,4.82037893055,4.68833319517471,4.90292144618743,"Lsmem1"
"Lsmem2",4.79729798369832,5.03945766442871,4.8823193403231,5.37430765869741,4.92715380788356,5.18100727838128,4.74623803316136,4.4740014290903,5.22317433573945,"Lsmem2"
"Lsp1",8.21709469814564,8.11960631597312,8.47308236971397,6.70835866726626,6.42989345158149,6.81592515397489,7.41199440596396,7.6541917389377,7.73831302851885,"Lsp1"
"Lsr",8.71767085762737,8.41320802786917,8.77467217546832,8.7290636797893,8.32537349431426,8.38990660129201,8.88668608167458,8.81000059365787,8.99209720638449,"Lsr"
"Lss",11.2835228409519,11.3149916869799,11.1010828677867,10.1131612802892,10.5051658381697,10.3420764131733,11.1502954434419,11.1359004145734,11.117863541145,"Lss"
"Lst1",5.03478601889008,5.23536589102869,5.05704934452337,5.32605806654545,4.47796538215946,4.92589336506064,5.62459407980661,5.42663924912632,5.7703688998088,"Lst1"
"Lta4h",10.6480080466013,10.5898200132249,10.5500164332891,10.5376672729187,10.64124882876,10.4629811047553,11.2159923835232,11.1985956528074,11.2747098024729,"Lta4h"
"Ltb",4.2982061523158,4.78939785464179,4.56528737666322,4.62854551761038,4.32345067233676,4.79865924143784,5.00897456605197,4.77365013334238,4.97653352175322,"Ltb"
