"","X","res_n.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","annotation","significant","change"
"3483",9725,"peak9725","2.801396877",632.9900408,0.658545957,0.190903508,3.449627325,0.000561361,0.002636572,"Kansl1","Promoter","Sig","Unchanged"
"3484",9726,"peak9726","2.445070882",278.6575931,0.323321673,0.242684075,1.33227396,0.182770181,0.294807986,"Kansl1","Promoter","Not Sig","Unchanged"
"3485",9727,"peak9727","2.23029819",169.941008,0.136181859,0.287470302,0.473724967,0.635696047,0.740366672,"Myl4","Promoter","Not Sig","Unchanged"
"3486",9731,"peak9731","1.957407546",90.65829486,0.677512762,0.386687503,1.752093761,0.079757687,0.154853504,"Itgb3","Promoter","Not Sig","Unchanged"
"3487",9732,"peak9732","1.389351319",24.51045192,1.879733836,0.777946684,2.416275914,0.015680174,0.041888844,"Itgb3","Promoter","Sig","Up"
"3488",9736,"peak9736","1.987812302",97.23269023,-0.126431156,0.373229443,-0.338749148,0.734798713,0.818321106,"Mettl2","Promoter","Not Sig","Unchanged"
"3489",9737,"peak9737","2.739094212",548.395916,0.294871364,0.172164387,1.712731477,0.086761951,0.165573194,"Tlk2","Promoter","Not Sig","Unchanged"
"3490",9741,"peak9741","1.815888515",65.44681487,-0.308443187,0.439534669,-0.701749393,0.482835464,0.608180405,"Mrc2","Promoter","Not Sig","Unchanged"
"3491",9752,"peak9752","1.926842084",84.4971545,-0.995893733,0.389276103,-2.558322293,0.010517856,0.030214624,"Marchf10","Promoter","Sig","Unchanged"
"3492",9758,"peak9758","2.11784024",131.1717281,-0.492979707,0.321738882,-1.532235409,0.125464354,0.220911938,"Tanc2","Promoter","Not Sig","Unchanged"
"3493",9759,"peak9759","2.258403488",181.3023727,-0.302566721,0.276842476,-1.092920152,0.274428859,0.400983772,"Tanc2","Promoter","Not Sig","Unchanged"
"3494",9762,"peak9762","1.327202161",21.2423305,-2.855508135,0.884002549,-3.230203509,0.001237021,0.005131782,"Cyb561","Promoter","Sig","Down"
"3495",9763,"peak9763","2.113182838",129.7725499,0.549818259,0.339882735,1.617670455,0.105733636,0.193408477,"Cyb561","Promoter","Not Sig","Unchanged"
"3496",9765,"peak9765","2.215740846",164.3390779,-0.093057913,0.298093615,-0.312176807,0.754906157,0.832827998,"Ace","Promoter","Not Sig","Unchanged"
"3497",9766,"peak9766","1.745717798",55.68238108,-0.357001854,0.500469145,-0.713334393,0.47563886,0.601572064,"Ace","Promoter","Not Sig","Unchanged"
"3498",9767,"peak9767","1.628822694",42.54246932,1.480671344,0.565935553,2.616325015,0.008888191,0.026400264,"Ace","Promoter","Sig","Up"
"3499",9768,"peak9768","1.674374432",47.24702117,-0.859050298,0.54227609,-1.584156693,0.113158066,0.204058701,"Gm11651","Promoter","Not Sig","Unchanged"
"3500",9769,"peak9769","1.467677129",29.35466501,-1.371387312,0.689083503,-1.990161289,0.046573171,0.100924787,"Kcnh6","Promoter","Not Sig","Unchanged"
"3501",9770,"peak9770","1.429662807",26.89445868,-1.10434028,0.687320168,-1.606733412,0.108112861,0.196892789,"Kcnh6","Promoter","Not Sig","Unchanged"
"3502",9773,"peak9773","2.241182831",174.2540302,-0.095967031,0.284961138,-0.336772347,0.736288521,0.819451299,"Dcaf7","Promoter","Not Sig","Unchanged"
"3503",9774,"peak9774","2.683620578",482.6369619,0.244488787,0.206906247,1.18164043,0.237348404,0.359939111,"Taco1","Promoter","Not Sig","Unchanged"
"3504",9776,"peak9776","2.743120008",553.5030369,0.1828194,0.175212819,1.04341338,0.296756879,0.424949223,"Map3k3","Promoter","Not Sig","Unchanged"
"3505",9778,"peak9778","1.633556812",43.00874919,-1.47285826,0.550690301,-2.674567279,0.007482576,0.022932281,"Map3k3","Promoter","Sig","Unchanged"
"3506",9779,"peak9779","2.889946997",776.1523868,1.109582466,0.155321255,7.143790224,9.08e-13,3.81e-11,"Limd2","Promoter","Sig","Up"
"3507",9781,"peak9781","2.321028263",209.4248739,0.578479137,0.277607358,2.08380333,0.03717806,0.084286684,"Strada","Promoter","Not Sig","Unchanged"
"3508",9782,"peak9782","2.58765754",386.952396,0.660149984,0.21169015,3.118472849,0.001817909,0.007099309,"Ccdc47","Promoter","Sig","Unchanged"
"3509",9783,"peak9783","2.36686813",232.738446,0.291794161,0.247468095,1.179118303,0.238351071,0.361055738,"Psmc5","Promoter","Not Sig","Unchanged"
"3510",9784,"peak9784","2.70318951",504.881561,1.281791405,0.197400457,6.493355815,8.39e-11,2.41e-09,"Smarcd2","Promoter","Sig","Up"
"3511",9785,"peak9785","2.585108432",384.6878165,0.935116234,0.252934728,3.697065405,0.000218106,0.001178817,"Smarcd2","Promoter","Sig","Unchanged"
"3512",9792,"peak9792","1.248455938",17.71968258,-0.697144699,0.862078228,-0.808679162,0.418699717,0.549068235,"Prr29","Promoter","Not Sig","Unchanged"
"3513",9795,"peak9795","2.525297499",335.1949751,0.972136499,0.241552654,4.024532462,5.71e-05,0.000375148,"Ern1","Promoter","Sig","Unchanged"
"3514",9796,"peak9796","1.227912828",16.9010166,0.586457835,0.875379015,0.669947331,0.502891366,0.626498015,"Snord104","Promoter","Not Sig","Unchanged"
"3515",9797,"peak9797","1.962412784",91.70917446,-0.245167752,0.374773794,-0.65417528,0.512998886,0.635486948,"Snord104","Promoter","Not Sig","Unchanged"
"3516",9798,"peak9798","2.067018327",116.6858857,0.865913483,0.343084503,2.523907301,0.011605853,0.032815238,"Tex2","Promoter","Sig","Unchanged"
"3517",9803,"peak9803","2.727659557",534.1454797,0.983140495,0.187856129,5.233475757,1.66e-07,2.25e-06,"Tex2","Promoter","Sig","Unchanged"
"3518",9811,"peak9811","2.629943942",426.52446,0.30797445,0.189948792,1.621355141,0.104941496,0.192336438,"Polg2","Promoter","Not Sig","Unchanged"
"3519",9812,"peak9812","2.930618066",852.3501971,0.347080329,0.166672998,2.08240287,0.037305687,0.084512254,"Ddx5","Promoter","Not Sig","Unchanged"
"3520",9814,"peak9814","2.69278105",492.9252322,1.500176917,0.201362974,7.450113046,9.33e-14,4.66e-12,"Cep95","Promoter","Sig","Up"
"3521",9817,"peak9817","2.456474064",286.0711513,0.64494263,0.236019928,2.732577017,0.006284098,0.019857847,"Smurf2","Promoter","Sig","Unchanged"
"3522",9819,"peak9819","2.214717257",163.9522033,0.060515836,0.294212457,0.205687537,0.837034994,0.892596935,"Kpna2","Promoter","Not Sig","Unchanged"
"3523",9821,"peak9821","1.651745896",44.8482908,0.521219662,0.537533123,0.969651246,0.33222036,0.463026535,"1810010H24Rik","Promoter","Not Sig","Unchanged"
"3524",9822,"peak9822","1.826192292",67.01812789,0.012229845,0.450629392,0.027139474,0.978348491,0.986665503,"1810010H24Rik","Promoter","Not Sig","Unchanged"
"3525",9823,"peak9823","2.278399735",189.8452497,0.24329472,0.270473409,0.899514376,0.368378742,0.500090019,"1810010H24Rik","Promoter","Not Sig","Unchanged"
"3526",9826,"peak9826","2.851011864",709.5971516,0.897794979,0.167705837,5.353391344,8.63e-08,1.26e-06,"Bptf","Promoter","Sig","Unchanged"
"3527",9827,"peak9827","2.049812818",112.1534966,0.112684989,0.345140672,0.326490031,0.744053631,0.825350688,"Nol11","Promoter","Not Sig","Unchanged"
"3528",9837,"peak9837","1.361942572",23.01137509,0.17325204,0.738102996,0.234726103,0.814421327,0.876361062,"Pitpnc1","Promoter","Not Sig","Unchanged"
"3529",9838,"peak9838","1.523522493",33.38277946,0.673315672,0.611222541,1.101588418,0.270640646,0.396864332,"Pitpnc1","Promoter","Not Sig","Unchanged"
"3530",9844,"peak9844","2.799424506",630.1218018,0.059017951,0.176863445,0.333692192,0.738611842,0.821106077,"Pitpnc1","Promoter","Not Sig","Unchanged"
"3531",9845,"peak9845","2.05753542",114.1656412,0.533797463,0.35562871,1.50099654,0.133356456,0.231637864,"Psmd12","Promoter","Not Sig","Unchanged"
"3532",9847,"peak9847","2.157750951",143.7973726,0.385143396,0.311240205,1.237447441,0.215921015,0.334947608,"Helz","Promoter","Not Sig","Unchanged"
"3533",9850,"peak9850","1.29468421",19.70989044,-0.321806344,0.814329384,-0.395179579,0.692710362,0.78545415,"Helz","Promoter","Not Sig","Unchanged"
"3534",9857,"peak9857","1.70642869",50.86612916,-2.026376163,0.529764325,-3.825052136,0.000130744,0.000762919,"Cacng4","Promoter","Sig","Down"
"3535",9865,"peak9865","1.407093775",25.53252552,-1.50063112,0.767996638,-1.953955325,0.050706501,0.10804356,"Prkca","Promoter","Not Sig","Unchanged"
"3536",9867,"peak9867","1.516713524",32.86347802,-1.329513876,0.654407373,-2.031630343,0.042191093,0.093224188,"Mir7223","Promoter","Not Sig","Unchanged"
"3537",9868,"peak9868","1.423985089",26.54514418,-1.131256107,0.686992351,-1.646679333,0.099623974,0.184569046,"Prkca","Promoter","Not Sig","Unchanged"
"3538",9878,"peak9878","2.47970149",301.7876688,0.090658843,0.229451478,0.395111173,0.692760843,0.785480421,"Apoh","Promoter","Not Sig","Unchanged"
"3539",9879,"peak9879","1.929654183",85.04605693,-1.510178166,0.418840225,-3.605618747,0.00031141,0.001598721,"Apoh","Promoter","Sig","Unchanged"
"3540",9880,"peak9880","1.28805636",19.41137768,-2.439223026,0.852453589,-2.861414461,0.004217553,0.014248882,"Cep112","Promoter","Sig","Down"
"3541",9881,"peak9881","1.893945655",78.33316156,-0.590560434,0.430282592,-1.372494366,0.169909592,0.278843327,"Cep112","Promoter","Not Sig","Unchanged"
"3542",9885,"peak9885","1.848657008",70.57599471,-3.073923143,0.489135397,-6.284401336,3.29e-10,8.31e-09,"Cep112","Promoter","Sig","Down"
"3543",9886,"peak9886","1.750500163",56.29893289,-1.094550345,0.517507657,-2.115041835,0.034426382,0.079202797,"Cep112","Promoter","Not Sig","Unchanged"
"3544",9891,"peak9891","2.751244773",563.9554182,0.670865053,0.178020116,3.768478904,0.000164245,0.000929078,"Axin2","Promoter","Sig","Unchanged"
"3545",9894,"peak9894","1.514036438",32.66152345,-1.555103081,0.626525507,-2.482106575,0.013060821,0.036160511,"Axin2","Promoter","Sig","Unchanged"
"3546",9911,"peak9911","2.028037828",106.6689028,-0.356011406,0.349211161,-1.019473161,0.307978388,0.437017211,"Rgs9","Promoter","Not Sig","Unchanged"
"3547",9915,"peak9915","2.074043119",118.5886483,-0.309648768,0.343139195,-0.902399878,0.366844486,0.498530229,"Rgs9","Promoter","Not Sig","Unchanged"
"3548",9920,"peak9920","1.590247546",38.92669627,0.772918903,0.594763032,1.299540928,0.193758357,0.308269898,"1700096J18Rik","Promoter","Not Sig","Unchanged"
"3549",9921,"peak9921","1.992604989",98.31165088,1.40025261,0.379946335,3.685395754,0.000228348,0.001226138,"1700096J18Rik","Promoter","Sig","Up"
"3550",9923,"peak9923","2.813421794",650.7614134,1.262985493,0.203280601,6.213015357,5.2e-10,1.25e-08,"Gm11696","Promoter","Sig","Up"
"3551",9926,"peak9926","2.535113012",342.8569932,0.627054127,0.229919919,2.727271861,0.00638604,0.020129709,"Amz2","Promoter","Sig","Unchanged"
"3552",9927,"peak9927","2.109435443",128.6575993,0.690926594,0.320938577,2.152831242,0.031331944,0.073451902,"Gm45916","Promoter","Not Sig","Unchanged"
"3553",9929,"peak9929","2.401796391",252.2297973,0.358402528,0.251491487,1.425107992,0.154125987,0.258888005,"Slc16a6","Promoter","Not Sig","Unchanged"
"3554",9930,"peak9930","1.519895811",33.10516915,0.762035084,0.668537235,1.139854363,0.254346981,0.378934738,"Arsg","Promoter","Not Sig","Unchanged"
"3555",9938,"peak9938","2.233268951",171.1074626,-0.091414622,0.292824945,-0.312181813,0.754902353,0.832827998,"Wipi1","Promoter","Not Sig","Unchanged"
"3556",9940,"peak9940","2.994325982",987.0200656,1.05114424,0.151358044,6.944753065,3.79e-12,1.41e-10,"Prkar1a","Promoter","Sig","Up"
"3557",9942,"peak9942","1.49531092",31.2831819,0.05318755,0.629299721,0.084518629,0.932644092,0.957466168,"Fam20a","Promoter","Not Sig","Unchanged"
"3558",9943,"peak9943","1.68981726",48.95727761,-0.516819695,0.520681199,-0.992583747,0.320912848,0.45112509,"Fam20a","Promoter","Not Sig","Unchanged"
"3559",9947,"peak9947","2.809429841",644.8071449,1.052682982,0.171640091,6.133083322,8.62e-10,1.99e-08,"Abca8b","Promoter","Sig","Up"
"3560",9948,"peak9948","1.860097369",72.45983973,0.582382752,0.42680164,1.364527914,0.172401475,0.281957531,"Abca9","Promoter","Not Sig","Unchanged"
"3561",9951,"peak9951","2.425758264",266.5374656,0.669221989,0.283376728,2.361598265,0.018196349,0.047301202,"Abca5","Promoter","Sig","Unchanged"
"3562",9953,"peak9953","1.925332865",84.20402758,-0.494262067,0.397723749,-1.242727065,0.213968427,0.332580153,"Map2k6","Promoter","Not Sig","Unchanged"
"3563",9957,"peak9957","1.980464958",95.60155545,-1.006939314,0.370442802,-2.718204561,0.006563724,0.020592885,"Map2k6","Promoter","Sig","Unchanged"
"3564",9958,"peak9958","2.20364972",159.8268428,-0.915957079,0.302686613,-3.02609048,0.002477382,0.009170822,"Map2k6","Promoter","Sig","Unchanged"
"3565",9959,"peak9959","1.721028847",52.60522074,-0.04663805,0.538462521,-0.086613363,0.930978843,0.956481298,"Map2k6","Promoter","Not Sig","Unchanged"
"3566",9965,"peak9965","1.897215496",78.92516453,-1.828448817,0.428621122,-4.265885932,1.99e-05,0.000150947,"Kcnj2","Promoter","Sig","Unchanged"
"3567",9972,"peak9972","1.612695951",40.99170197,-2.908333504,0.651442579,-4.464451045,8.03e-06,6.86e-05,"Sox9","Promoter","Sig","Down"
"3568",9973,"peak9973","1.068880424",11.71872664,-1.837275955,1.055747784,-1.7402603,0.081813322,0.157998699,"Gm11681","Promoter","Not Sig","Unchanged"
"3569",9987,"peak9987","2.075817672",119.0741999,0.741814868,0.345378198,2.147833509,0.031726984,0.074144379,"2610035D17Rik","Promoter","Not Sig","Unchanged"
"3570",9988,"peak9988","1.654201019",45.10254191,-0.391872673,0.585361763,-0.669453828,0.503206025,0.626726135,"2610035D17Rik","Promoter","Not Sig","Unchanged"
"3571",9991,"peak9991","2.551530233",356.0657764,0.374770816,0.212112441,1.76684976,0.077253393,0.151023852,"2610035D17Rik","Promoter","Not Sig","Unchanged"
"3572",10010,"peak10010","1.648936986",44.55915909,-1.337211273,0.557152664,-2.40008055,0.016391464,0.043432384,"Slc39a11","Promoter","Sig","Unchanged"
"3573",10014,"peak10014","2.524302573",334.4279548,-0.720433236,0.211894693,-3.399958839,0.00067396,0.003075865,"Sstr2","Promoter","Sig","Unchanged"
"3574",10016,"peak10016","2.58188163",381.840183,0.299463569,0.199294434,1.502618828,0.132937365,0.231114681,"Cog1","Promoter","Not Sig","Unchanged"
"3575",10017,"peak10017","2.764308961",581.1777262,0.989809562,0.184917804,5.352700174,8.67e-08,1.26e-06,"Cog1","Promoter","Sig","Unchanged"
"3576",10018,"peak10018","2.540806343",347.3812253,0.253370354,0.209959907,1.206755887,0.227526169,0.348687049,"D11Wsu47e","Promoter","Not Sig","Unchanged"
"3577",10020,"peak10020","1.529848017",33.87255972,0.04182332,0.601138613,0.069573504,0.944533127,0.964644717,"Cpsf4l","Promoter","Not Sig","Unchanged"
"3578",10024,"peak10024","1.46395064",29.10386316,-1.212749801,0.662331305,-1.831031982,0.06709577,0.134930965,"Cdc42ep4","Promoter","Not Sig","Unchanged"
"3579",10025,"peak10025","1.85465598",71.5576352,-1.162939683,0.423072225,-2.748797047,0.005981441,0.019081774,"Cdc42ep4","Promoter","Sig","Unchanged"
"3580",10042,"peak10042","2.029511702",107.0315222,-0.952206461,0.355278785,-2.680166958,0.007358545,0.022635009,"Sdk2","Promoter","Sig","Unchanged"
"3581",10049,"peak10049","2.163179668",145.606133,0.064336511,0.334257019,0.192476171,0.847369232,0.899946574,"1700092K14Rik","Promoter","Not Sig","Unchanged"
"3582",10063,"peak10063","2.166298891",146.655681,0.847399875,0.303656425,2.790653533,0.005260175,0.017141708,"4932435O22Rik","Promoter","Sig","Unchanged"
"3583",10076,"peak10076","2.514594458",327.0351688,0.385651982,0.218378468,1.765979885,0.077399224,0.151244076,"Rpl38","Promoter","Not Sig","Unchanged"
"3584",10077,"peak10077","1.929564486",85.02849378,0.350411758,0.401158397,0.873499746,0.382390745,0.514074018,"Ttyh2","Promoter","Not Sig","Unchanged"
"3585",10080,"peak10080","1.91625425",82.46207341,0.193430669,0.414898593,0.466211919,0.641063819,0.744909432,"Dnaic2","Promoter","Not Sig","Unchanged"
"3586",10083,"peak10083","1.718803504",52.33635874,-0.120111922,0.515147175,-0.233160402,0.815636853,0.877171677,"Kif19a","Promoter","Not Sig","Unchanged"
"3587",10084,"peak10084","1.941455885",87.38882201,7.82e-05,0.384327543,0.000203567,0.999837577,0.999916852,"Kif19a","Promoter","Not Sig","Unchanged"
"3588",10086,"peak10086","2.611404991",408.7003323,0.407582329,0.198231655,2.056091036,0.039773742,0.088844877,"Btbd17","Promoter","Not Sig","Unchanged"
"3589",10092,"peak10092","3.054151573",1132.795651,2.914675144,0.151457393,19.24419194,1.58e-82,2.25e-78,"Gprc5c","Promoter","Sig","Up"
"3590",10093,"peak10093","2.314456111",206.2795197,2.697227707,0.287980027,9.366023528,7.53e-21,1.07e-18,"Gprc5c","Promoter","Sig","Up"
"3591",10098,"peak10098","1.827118471",67.16120364,2.400190099,0.493687697,4.861757979,1.16e-06,1.25e-05,"Cd300lb","Promoter","Sig","Up"
"3592",10099,"peak10099","1.568908768",37.0602861,1.5294831,0.618501456,2.472885204,0.013402719,0.036918592,"Cd300c","Promoter","Sig","Up"
"3593",10103,"peak10103","2.596259037",394.6926478,1.649173903,0.213459088,7.72594842,1.11e-14,6.54e-13,"Cd300ld5","Promoter","Sig","Up"
"3594",10104,"peak10104","2.596539497",394.9476161,1.650385861,0.213234401,7.739772993,9.96e-15,5.93e-13,"Cd300ld4","Promoter","Sig","Up"
"3595",10105,"peak10105","2.79886771",629.3144589,1.956983228,0.189441809,10.33026043,5.14e-25,1.29e-22,"Cd300ld3","Promoter","Sig","Up"
"3596",10110,"peak10110","2.440550461",275.7721854,3.303447768,0.26808605,12.32234118,6.87e-35,4.12e-32,"Rab37","Promoter","Sig","Up"
"3597",10112,"peak10112","1.999626606",99.9140599,0.415157435,0.369255741,1.124308681,0.260882097,0.386325625,"Rab37","Promoter","Not Sig","Unchanged"
"3598",10113,"peak10113","1.522751937",33.32360182,0.92537008,0.625525396,1.479348539,0.139047186,0.239277996,"Rab37","Promoter","Not Sig","Unchanged"
"3599",10114,"peak10114","2.598517819",396.7508076,1.35529797,0.203091672,6.673331083,2.5e-11,7.94e-10,"Slc9a3r1","Promoter","Sig","Up"
"3600",10115,"peak10115","2.538479504",345.5250222,0.80160798,0.228520489,3.507816662,0.0004518,0.002194404,"Tmem104","Promoter","Sig","Unchanged"
"3601",10124,"peak10124","3.006744253",1015.650422,2.594380961,0.151770911,17.09405932,1.64e-65,8.51e-62,"Grin2c","Promoter","Sig","Up"
"3602",10125,"peak10125","2.144552711",139.4930952,0.413422505,0.331779863,1.246074736,0.212736959,0.331102436,"Fdxr","Promoter","Not Sig","Unchanged"
"3603",10126,"peak10126","1.581514947",38.1517925,1.055827226,0.605483071,1.743776625,0.081198048,0.157028861,"Fads6","Promoter","Not Sig","Unchanged"
"3604",10127,"peak10127","2.26350518",183.4447047,0.903932939,0.293868364,3.07597908,0.002098126,0.007980503,"Fads6","Promoter","Sig","Unchanged"
"3605",10128,"peak10128","1.781837539",60.51144711,-0.532009938,0.457147959,-1.163758751,0.244521793,0.367693301,"Ush1g","Promoter","Not Sig","Unchanged"
"3606",10129,"peak10129","2.087318101",122.26949,0.182880445,0.340216262,0.537541751,0.590893453,0.70329106,"Ush1g","Promoter","Not Sig","Unchanged"
"3607",10130,"peak10130","1.655288801",45.21565232,-1.235247765,0.536105559,-2.30411296,0.021216303,0.053542953,"Hid1","Promoter","Not Sig","Unchanged"
"3608",10131,"peak10131","1.960574605",91.32182979,0.000913562,0.386343547,0.002364636,0.998113295,0.998850008,"Hid1","Promoter","Not Sig","Unchanged"
"3609",10132,"peak10132","1.484901933",30.54231369,-0.529392463,0.670991851,-0.788970034,0.430129521,0.559489388,"Hid1","Promoter","Not Sig","Unchanged"
"3610",10133,"peak10133","2.322632767",210.2000269,0.509960211,0.268327983,1.900510732,0.057366128,0.119191414,"Hid1","Promoter","Not Sig","Unchanged"
"3611",10135,"peak10135","2.890994637",778.026944,1.565717798,0.172854961,9.057985877,1.33e-19,1.59e-17,"Cdr2l","Promoter","Sig","Up"
"3612",10137,"peak10137","2.167598101",147.0950645,-0.020292518,0.30888133,-0.06569681,0.947619212,0.966548169,"Mrpl58","Promoter","Not Sig","Unchanged"
"3613",10138,"peak10138","2.335258505",216.4006222,0.342378014,0.257516293,1.329539229,0.183670132,0.29596613,"Mrpl58","Promoter","Not Sig","Unchanged"
"3614",10139,"peak10139","2.313527444",205.8388959,0.598477616,0.27238593,2.197167882,0.028008459,0.067117033,"Mrpl58","Promoter","Not Sig","Unchanged"
